quarter,industry,investment,pm_share_net,pm_share_gross,is_manufacturing,regime,npv,r,discrete,log_investment,treat
2021Q3,Metals and metal goods,862,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.759255270663693,0.16070263922731412
2021Q4,Metals and metal goods,930,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.835184586147301,0.16070263922731412
2022Q1,Metals and metal goods,926,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.8308742346461795,0.16070263922731412
2022Q2,Metals and metal goods,925,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.829793737512425,0.16070263922731412
2022Q3,Metals and metal goods,938,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.843749949006225,0.16070263922731412
2022Q4,Metals and metal goods,939,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.844815479208263,0.16070263922731412
2023Q1,Metals and metal goods,896,0.6506179725802191,0.695911134308757,True,super_deduction,0.247,0.05,False,6.79794041297493,0.16070263922731412
2023Q2,Metals and metal goods,883,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.78332520060396,0.16265449314505478
2023Q3,Metals and metal goods,771,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.647688373563329,0.16265449314505478
2023Q4,Metals and metal goods,675,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.51471269087253,0.16265449314505478
2024Q1,Metals and metal goods,731,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.594413459749778,0.16265449314505478
2024Q2,Metals and metal goods,632,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.448889394146858,0.16265449314505478
2024Q3,Metals and metal goods,607,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.408528791059498,0.16265449314505478
2024Q4,Metals and metal goods,607,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.408528791059498,0.16265449314505478
2025Q1,Metals and metal goods,622,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.432940092739179,0.16265449314505478
2025Q2,Metals and metal goods,586,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.373319789577012,0.16265449314505478
2025Q3,Metals and metal goods,587,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.375024819828097,0.16265449314505478
2025Q4,Metals and metal goods,600,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.396929655216146,0.16265449314505478
2026Q1,Metals and metal goods,612,0.6506179725802191,0.695911134308757,True,full_expensing,0.25,0.05,False,6.416732282512326,0.16265449314505478
2015Q1,Mining and Quarrying,4572,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.427706024914702,0.048761230798540806
2015Q2,Mining and Quarrying,4356,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.37930948405285,0.048761230798540806
2015Q3,Mining and Quarrying,4793,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.474911799159631,0.048761230798540806
2015Q4,Mining and Quarrying,4438,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.39795910349254,0.048761230798540806
2016Q1,Mining and Quarrying,4342,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.376090350438238,0.048761230798540806
2016Q2,Mining and Quarrying,5293,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.574140471857987,0.048761230798540806
2016Q3,Mining and Quarrying,4007,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.295798110636145,0.048761230798540806
2016Q4,Mining and Quarrying,3070,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.029432840581244,0.048761230798540806
2017Q1,Mining and Quarrying,2632,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.875499292445208,0.048761230798540806
2017Q2,Mining and Quarrying,2089,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.644440761556566,0.048761230798540806
2017Q3,Mining and Quarrying,1778,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.48324441607385,0.048761230798540806
2017Q4,Mining and Quarrying,1977,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.589335823170617,0.048761230798540806
2018Q1,Mining and Quarrying,1616,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.38770923908104,0.048761230798540806
2018Q2,Mining and Quarrying,2660,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.886081401775745,0.048761230798540806
2018Q3,Mining and Quarrying,2246,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.716906135298388,0.048761230798540806
2018Q4,Mining and Quarrying,2838,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.950854857719988,0.048761230798540806
2019Q1,Mining and Quarrying,3045,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,8.021256180143997,0.048761230798540806
2019Q2,Mining and Quarrying,2122,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.660114319173928,0.048761230798540806
2019Q3,Mining and Quarrying,2010,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.605890001053122,0.048761230798540806
2019Q4,Mining and Quarrying,1992,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.596894438144544,0.048761230798540806
2020Q1,Mining and Quarrying,1773,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.480428306074208,0.048761230798540806
2021Q1,Mining and Quarrying,1635,0.3279264059550991,0.3376529082412486,False,pre,0.148695652173913,0.05,False,7.399398083331354,0.048761230798540806
2021Q2,Mining and Quarrying,1623,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.392031567514591,0.08099782227090947
2021Q3,Mining and Quarrying,1610,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.383989457978509,0.08099782227090947
2021Q4,Mining and Quarrying,1907,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.553286605600419,0.08099782227090947
2022Q1,Mining and Quarrying,1485,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.3031700512368,0.08099782227090947
2022Q2,Mining and Quarrying,1542,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.340835554123275,0.08099782227090947
2022Q3,Mining and Quarrying,1748,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.466227556215481,0.08099782227090947
2022Q4,Mining and Quarrying,1467,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.2909747781429814,0.08099782227090947
2023Q1,Mining and Quarrying,1757,0.3279264059550991,0.3376529082412486,False,super_deduction,0.247,0.05,False,7.471363088187097,0.08099782227090947
2023Q2,Mining and Quarrying,1776,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.4821189235521155,0.08198160148877477
2023Q3,Mining and Quarrying,1654,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.4109518755836366,0.08198160148877477
2023Q4,Mining and Quarrying,1651,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.409136443920128,0.08198160148877477
2024Q1,Mining and Quarrying,1474,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.295735072749282,0.08198160148877477
2024Q2,Mining and Quarrying,1593,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.373374309910049,0.08198160148877477
2024Q3,Mining and Quarrying,1666,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.418180822726788,0.08198160148877477
2024Q4,Mining and Quarrying,1623,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.392031567514591,0.08198160148877477
2025Q1,Mining and Quarrying,1533,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.334981878871814,0.08198160148877477
2025Q2,Mining and Quarrying,1406,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.2485040723706105,0.08198160148877477
2025Q3,Mining and Quarrying,1311,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.1785454837637,0.08198160148877477
2025Q4,Mining and Quarrying,1338,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.198931240688173,0.08198160148877477
2026Q1,Mining and Quarrying,1264,0.3279264059550991,0.3376529082412486,False,full_expensing,0.25,0.05,False,7.142036574706803,0.08198160148877477
2015Q1,Other manufacturing,1305,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.173958319756794,0.08142059042615751
2015Q2,Other manufacturing,1392,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.238496840894365,0.08142059042615751
2015Q3,Other manufacturing,1250,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.1308988302963465,0.08142059042615751
2015Q4,Other manufacturing,1291,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.1631723908466425,0.08142059042615751
2016Q1,Other manufacturing,1211,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.099201743553092,0.08142059042615751
2016Q2,Other manufacturing,1379,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.229113877793302,0.08142059042615751
2016Q3,Other manufacturing,1416,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.255591274253665,0.08142059042615751
2016Q4,Other manufacturing,1447,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.277247726631484,0.08142059042615751
2017Q1,Other manufacturing,1451,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.280008252884188,0.08142059042615751
2017Q2,Other manufacturing,1329,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.192182058713246,0.08142059042615751
2017Q3,Other manufacturing,1351,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.208600337960199,0.08142059042615751
2017Q4,Other manufacturing,1400,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.24422751560335,0.08142059042615751
2018Q1,Other manufacturing,1519,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.325807502595773,0.08142059042615751
2018Q2,Other manufacturing,1541,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.340186835320115,0.08142059042615751
2018Q3,Other manufacturing,1591,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.372118028337787,0.08142059042615751
2018Q4,Other manufacturing,1411,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.252053951852814,0.08142059042615751
2019Q1,Other manufacturing,1535,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.336285660021297,0.08142059042615751
2019Q2,Other manufacturing,1568,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.357556200910353,0.08142059042615751
2019Q3,Other manufacturing,1428,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.2640301428995295,0.08142059042615751
2019Q4,Other manufacturing,1518,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.325148957955575,0.08142059042615751
2020Q1,Other manufacturing,1361,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.215975002651466,0.08142059042615751
2021Q1,Other manufacturing,1623,0.5475653742110009,0.6271158895931163,True,pre,0.148695652173913,0.05,False,7.392031567514591,0.08142059042615751
2021Q2,Other manufacturing,1714,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.446585099157725,0.13524864743011722
2021Q3,Other manufacturing,1727,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.454141078146678,0.13524864743011722
2021Q4,Other manufacturing,1668,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.419380582918692,0.13524864743011722
2022Q1,Other manufacturing,1554,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.348587530927593,0.13524864743011722
2022Q2,Other manufacturing,1695,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.43543801981455,0.13524864743011722
2022Q3,Other manufacturing,1420,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.258412150595307,0.13524864743011722
2022Q4,Other manufacturing,1380,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.22983877815125,0.13524864743011722
2023Q1,Other manufacturing,1442,0.5475653742110009,0.6271158895931163,True,super_deduction,0.247,0.05,False,7.273786317844895,0.13524864743011722
2023Q2,Other manufacturing,1473,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.29505641646263,0.13689134355275023
2023Q3,Other manufacturing,1418,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.257002707092073,0.13689134355275023
2023Q4,Other manufacturing,1369,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.221835825288449,0.13689134355275023
2024Q1,Other manufacturing,1213,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.10085190894405,0.13689134355275023
2024Q2,Other manufacturing,1199,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.089243155027514,0.13689134355275023
2024Q3,Other manufacturing,1338,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.198931240688173,0.13689134355275023
2024Q4,Other manufacturing,1391,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.237778191923443,0.13689134355275023
2025Q1,Other manufacturing,1167,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.062191632286556,0.13689134355275023
2025Q2,Other manufacturing,1053,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,6.959398512133975,0.13689134355275023
2025Q3,Other manufacturing,1112,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,7.013915474810528,0.13689134355275023
2025Q4,Other manufacturing,1058,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,6.964135612418245,0.13689134355275023
2026Q1,Other manufacturing,761,0.5475653742110009,0.6271158895931163,True,full_expensing,0.25,0.05,False,6.634633357861686,0.13689134355275023
2015Q1,Other services,1282,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.156176637480615,0.03575238738176749
2015Q2,Other services,1327,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.190676034332207,0.03575238738176749
2015Q3,Other services,1441,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.273092595999522,0.03575238738176749
2015Q4,Other services,1699,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.4377951216719325,0.03575238738176749
2016Q1,Other services,1493,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.30854279753919,0.03575238738176749
2016Q2,Other services,1526,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.330405211844402,0.03575238738176749
2016Q3,Other services,1647,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.4067107301776405,0.03575238738176749
2016Q4,Other services,1656,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.412160334945205,0.03575238738176749
2017Q1,Other services,1955,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.578145472419466,0.03575238738176749
2017Q2,Other services,1701,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.438971592395862,0.03575238738176749
2017Q3,Other services,2183,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.688455356549944,0.03575238738176749
2017Q4,Other services,1798,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.494430215031565,0.03575238738176749
2018Q1,Other services,1913,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.556427969440253,0.03575238738176749
2018Q2,Other services,2118,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.658227526161352,0.03575238738176749
2018Q3,Other services,2350,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.762170607138205,0.03575238738176749
2018Q4,Other services,2092,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.645875825184813,0.03575238738176749
2019Q1,Other services,2029,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.615298339825815,0.03575238738176749
2019Q2,Other services,2030,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.615791072035833,0.03575238738176749
2019Q3,Other services,2014,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.607878073278507,0.03575238738176749
2019Q4,Other services,2506,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.826443135456014,0.03575238738176749
2020Q1,Other services,2272,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.7284157798410416,0.03575238738176749
2021Q1,Other services,1680,0.240440032099606,0.3027827431313836,False,pre,0.148695652173913,0.05,False,7.426549072397305,0.03575238738176749
2021Q2,Other services,1779,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.483806687665835,0.059388687928602676
2021Q3,Other services,2014,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.607878073278507,0.059388687928602676
2021Q4,Other services,1875,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.536363938404511,0.059388687928602676
2022Q1,Other services,1714,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.446585099157725,0.059388687928602676
2022Q2,Other services,1970,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.585788821732034,0.059388687928602676
2022Q3,Other services,1925,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.562681246721884,0.059388687928602676
2022Q4,Other services,2089,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.644440761556566,0.059388687928602676
2023Q1,Other services,2203,0.240440032099606,0.3027827431313836,False,super_deduction,0.247,0.05,False,7.697575346802343,0.059388687928602676
2023Q2,Other services,2220,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.705262474866325,0.0601100080249015
2023Q3,Other services,1984,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.592870287844818,0.0601100080249015
2023Q4,Other services,2026,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.613818684808629,0.0601100080249015
2024Q1,Other services,2067,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.633853559681768,0.0601100080249015
2024Q2,Other services,2073,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.636752112435779,0.0601100080249015
2024Q3,Other services,2144,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.670428522190693,0.0601100080249015
2024Q4,Other services,2230,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.709756864454165,0.0601100080249015
2025Q1,Other services,2046,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.6236419465115715,0.0601100080249015
2025Q2,Other services,2135,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.666221925662725,0.0601100080249015
2025Q3,Other services,2136,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.666690200080086,0.0601100080249015
2025Q4,Other services,2059,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.629975707027789,0.0601100080249015
2026Q1,Other services,2240,0.240440032099606,0.3027827431313836,False,full_expensing,0.25,0.05,False,7.7142311448490855,0.0601100080249015
2015Q1,"Real estate, renting and business",11823,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.377802065863113,0.015822205108018822
2015Q2,"Real estate, renting and business",12323,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.419222713938122,0.015822205108018822
2015Q3,"Real estate, renting and business",12206,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.40968291310444,0.015822205108018822
2015Q4,"Real estate, renting and business",12486,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.43236329562169,0.015822205108018822
2016Q1,"Real estate, renting and business",12567,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.438829609615144,0.015822205108018822
2016Q2,"Real estate, renting and business",13322,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.497172082973124,0.015822205108018822
2016Q3,"Real estate, renting and business",12685,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.448175472033382,0.015822205108018822
2016Q4,"Real estate, renting and business",13313,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.496496280431916,0.015822205108018822
2017Q1,"Real estate, renting and business",12369,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.42294862137501,0.015822205108018822
2017Q2,"Real estate, renting and business",12093,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.400382051785275,0.015822205108018822
2017Q3,"Real estate, renting and business",12443,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.428913494775632,0.015822205108018822
2017Q4,"Real estate, renting and business",12972,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.470548467427209,0.015822205108018822
2018Q1,"Real estate, renting and business",13230,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.490242257109001,0.015822205108018822
2018Q2,"Real estate, renting and business",13253,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.491979220880678,0.015822205108018822
2018Q3,"Real estate, renting and business",12567,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.438829609615144,0.015822205108018822
2018Q4,"Real estate, renting and business",12392,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.424806382096705,0.015822205108018822
2019Q1,"Real estate, renting and business",12208,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.409846753524238,0.015822205108018822
2019Q2,"Real estate, renting and business",12254,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.4136076932856,0.015822205108018822
2019Q3,"Real estate, renting and business",12752,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.453443401029997,0.015822205108018822
2019Q4,"Real estate, renting and business",12119,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.402529747968487,0.015822205108018822
2020Q1,"Real estate, renting and business",12515,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.434683203865875,0.015822205108018822
2021Q1,"Real estate, renting and business",11689,0.1064066425393079,0.1099006497447279,False,pre,0.148695652173913,0.05,False,9.366403507607771,0.015822205108018822
2021Q2,"Real estate, renting and business",11774,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.373648989588206,0.026282440707209052
2021Q3,"Real estate, renting and business",12109,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.401704256754366,0.026282440707209052
2021Q4,"Real estate, renting and business",12242,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.412627941411015,0.026282440707209052
2022Q1,"Real estate, renting and business",10547,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.263596738276615,0.026282440707209052
2022Q2,"Real estate, renting and business",14075,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.552155453007892,0.026282440707209052
2022Q3,"Real estate, renting and business",14608,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.58932460283475,0.026282440707209052
2022Q4,"Real estate, renting and business",14165,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.558529412264617,0.026282440707209052
2023Q1,"Real estate, renting and business",16616,0.1064066425393079,0.1099006497447279,False,super_deduction,0.247,0.05,False,9.718121365555948,0.026282440707209052
2023Q2,"Real estate, renting and business",18030,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.799792316197363,0.026601660634826975
2023Q3,"Real estate, renting and business",17585,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.774801544908083,0.026601660634826975
2023Q4,"Real estate, renting and business",18007,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.798515850169505,0.026601660634826975
2024Q1,"Real estate, renting and business",16255,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.696155832738006,0.026601660634826975
2024Q2,"Real estate, renting and business",16769,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.72728722274711,0.026601660634826975
2024Q3,"Real estate, renting and business",16503,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.711297461543568,0.026601660634826975
2024Q4,"Real estate, renting and business",15692,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.660906307329443,0.026601660634826975
2025Q1,"Real estate, renting and business",16307,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.699349742461278,0.026601660634826975
2025Q2,"Real estate, renting and business",16316,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.699901500437448,0.026601660634826975
2025Q3,"Real estate, renting and business",17290,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.757883578677337,0.026601660634826975
2025Q4,"Real estate, renting and business",16624,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.718602713339008,0.026601660634826975
2026Q1,"Real estate, renting and business",17129,0.1064066425393079,0.1099006497447279,False,full_expensing,0.25,0.05,False,9.748528212497986,0.026601660634826975
2015Q1,Solid fuels & oil refining,137,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.919980925828125,0.055555421595961094
2015Q2,Solid fuels & oil refining,163,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.093750200806762,0.055555421595961094
2015Q3,Solid fuels & oil refining,142,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.955827057601261,0.055555421595961094
2015Q4,Solid fuels & oil refining,111,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.709530201312334,0.055555421595961094
2016Q1,Solid fuels & oil refining,120,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.787491742782046,0.055555421595961094
2016Q2,Solid fuels & oil refining,118,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.770684624465665,0.055555421595961094
2016Q3,Solid fuels & oil refining,121,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.795790545596741,0.055555421595961094
2016Q4,Solid fuels & oil refining,103,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,4.634728988229636,0.055555421595961094
2017Q1,Solid fuels & oil refining,174,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.159055299214529,0.055555421595961094
2017Q2,Solid fuels & oil refining,234,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.455321115357702,0.055555421595961094
